temporada,fecha,id_pais,id_partido,id_local,id_visitante,goles_local,goles_visitante,nombre_liga
2014/2015,2015-05-03 00:00:00,10257,1786346,8524,8543,1,1,Italy Serie A
2014/2015,2014-10-05 00:00:00,10257,1786028,9875,9804,2,1,Italy Serie A
2015/2016,2015-08-23 00:00:00,10257,2060260,9885,8600,0,1,Italy Serie A
2015/2016,2015-11-28 00:00:00,10257,2060533,9804,9857,2,0,Italy Serie A
2015/2016,2015-12-05 00:00:00,10257,2060550,8636,10233,1,0,Italy Serie A
2015/2016,2015-12-20 00:00:00,10257,2060591,8686,10233,2,0,Italy Serie A
2015/2016,2016-01-05 00:00:00,10257,2060607,10233,9882,2,3,Italy Serie A
2015/2016,2016-04-16 00:00:00,10257,2060537,208931,10233,4,1,Italy Serie A
2015/2016,2015-09-23 00:00:00,10257,2060344,9882,8686,2,1,Italy Serie A
2015/2016,2015-10-25 00:00:00,10257,2060425,8533,9875,0,1,Italy Serie A
2008/2009,2008-08-30 00:00:00,13274,508305,8464,8526,2,0,Netherlands Eredivisie
2008/2009,2008-12-21 00:00:00,13274,523793,8640,10235,1,0,Netherlands Eredivisie
2008/2009,2009-01-16 00:00:00,13274,523803,10228,10235,3,1,Netherlands Eredivisie
2008/2009,2009-01-18 00:00:00,13274,523808,9803,8640,1,1,Netherlands Eredivisie
2008/2009,2009-01-31 00:00:00,13274,523822,10217,8674,0,1,Netherlands Eredivisie
2008/2009,2009-03-06 00:00:00,13274,523875,8614,8525,0,1,Netherlands Eredivisie
2008/2009,2009-04-12 00:00:00,13274,523916,8674,8277,2,3,Netherlands Eredivisie
2009/2010,2010-03-20 00:00:00,13274,662498,9791,9761,3,0,Netherlands Eredivisie
2009/2010,2010-04-18 00:00:00,13274,662540,8525,10229,0,3,Netherlands Eredivisie
2009/2010,2009-08-23 00:00:00,13274,662276,8611,10219,2,1,Netherlands Eredivisie
2009/2010,2009-10-03 00:00:00,13274,662323,10217,8674,1,1,Netherlands Eredivisie
2010/2011,2010-11-07 00:00:00,13274,836376,8277,10229,1,1,Netherlands Eredivisie
2010/2011,2011-05-01 00:00:00,13274,836693,8464,9803,5,0,Netherlands Eredivisie
2010/2011,2011-05-15 00:00:00,13274,836696,9791,10217,3,0,Netherlands Eredivisie
2011/2012,2011-10-23 00:00:00,13274,1028575,10229,9803,1,0,Netherlands Eredivisie
2011/2012,2012-02-18 00:00:00,13274,1028745,8526,9839,1,4,Netherlands Eredivisie
2011/2012,2012-03-03 00:00:00,13274,1028785,10217,10228,0,0,Netherlands Eredivisie
2011/2012,2012-05-02 00:00:00,13274,1029024,8611,10228,3,4,Netherlands Eredivisie
2011/2012,2011-09-16 00:00:00,13274,1028530,8464,9761,1,2,Netherlands Eredivisie
2012/2013,2012-12-08 00:00:00,13274,1222918,10229,8525,0,0,Netherlands Eredivisie
2012/2013,2012-08-18 00:00:00,13274,1222679,6413,8277,0,1,Netherlands Eredivisie
2012/2013,2013-02-03 00:00:00,13274,1223099,8525,10235,1,3,Netherlands Eredivisie
2012/2013,2013-03-08 00:00:00,13274,1223212,8674,9761,1,1,Netherlands Eredivisie
2012/2013,2013-03-17 00:00:00,13274,1223245,8674,8611,0,3,Netherlands Eredivisie
2012/2013,2013-04-20 00:00:00,13274,1223306,8674,10217,2,1,Netherlands Eredivisie
2012/2013,2013-04-28 00:00:00,13274,1223331,8611,8464,5,2,Netherlands Eredivisie
2013/2014,2013-08-04 00:00:00,13274,1472979,6413,10235,2,1,Netherlands Eredivisie
2013/2014,2013-08-24 00:00:00,13274,1473052,9791,8640,1,1,Netherlands Eredivisie
2013/2014,2013-08-24 00:00:00,13274,1473054,6413,7788,2,0,Netherlands Eredivisie
2013/2014,2013-10-04 00:00:00,13274,1473095,7788,8611,0,1,Netherlands Eredivisie
2014/2015,2014-11-30 00:00:00,13274,1712518,8611,8674,1,2,Netherlands Eredivisie
2014/2015,2014-08-17 00:00:00,13274,1712411,8674,9791,3,1,Netherlands Eredivisie
2014/2015,2015-03-20 00:00:00,13274,1712637,9908,9761,3,4,Netherlands Eredivisie
2014/2015,2015-05-17 00:00:00,13274,1712697,9791,6433,1,0,Netherlands Eredivisie
2015/2016,2015-08-12 00:00:00,13274,1983278,8464,10218,1,0,Netherlands Eredivisie
2015/2016,2015-10-23 00:00:00,13274,1983353,6413,9908,1,2,Netherlands Eredivisie
2015/2016,2016-02-13 00:00:00,13274,1983474,8277,10228,3,0,Netherlands Eredivisie
2015/2016,2016-04-09 00:00:00,13274,1983535,7788,8593,0,1,Netherlands Eredivisie
2015/2016,2016-04-16 00:00:00,13274,1983546,9803,8640,0,3,Netherlands Eredivisie
2015/2016,2016-05-08 00:00:00,13274,1983574,9803,8525,2,3,Netherlands Eredivisie
2015/2016,2015-09-12 00:00:00,13274,1983310,8611,8593,2,2,Netherlands Eredivisie
2008/2009,2008-08-10 00:00:00,15722,506542,8020,1601,0,0,Poland Ekstraklasa
2008/2009,2008-11-28 00:00:00,15722,506647,8030,8673,2,3,Poland Ekstraklasa
2008/2009,2009-05-23 00:00:00,15722,506753,8242,8028,0,2,Poland Ekstraklasa
2008/2009,2009-05-23 00:00:00,15722,506756,2186,8020,0,0,Poland Ekstraklasa
2008/2009,2008-10-04 00:00:00,15722,506600,8569,1601,1,0,Poland Ekstraklasa
2009/2010,2009-08-23 00:00:00,15722,673704,2186,2182,1,0,Poland Ekstraklasa
2008/2009,2008-11-15 00:00:00,1,492586,7947,8571,1,0,Belgium Jupiler League
2009/2010,2010-01-23 00:00:00,1,665679,9994,9999,1,4,Belgium Jupiler League
2009/2010,2010-03-14 00:00:00,1,665749,10000,9985,1,1,Belgium Jupiler League
2009/2010,2010-03-21 00:00:00,1,665771,8203,10000,2,1,Belgium Jupiler League
2009/2010,2009-08-22 00:00:00,1,665344,9997,9999,2,1,Belgium Jupiler League
2010/2011,2011-02-13 00:00:00,1,838810,8571,9991,0,1,Belgium Jupiler League
2011/2012,2011-11-19 00:00:00,1,1032800,9994,9993,1,1,Belgium Jupiler League
2011/2012,2012-01-28 00:00:00,1,1032874,10001,9989,0,2,Belgium Jupiler League
2011/2012,2011-08-21 00:00:00,1,1032723,8635,9998,2,2,Belgium Jupiler League
2012/2013,2012-11-04 00:00:00,1,1224087,8342,10000,0,1,Belgium Jupiler League
2012/2013,2012-11-18 00:00:00,1,1224103,8635,8571,1,0,Belgium Jupiler League
2012/2013,2012-11-24 00:00:00,1,1224116,8571,9984,3,1,Belgium Jupiler League
2012/2013,2012-09-01 00:00:00,1,1224028,8203,9993,0,2,Belgium Jupiler League
2013/2014,2014-05-03 00:00:00,1,1677190,9991,9989,4,0,Belgium Jupiler League
2014/2015,2014-08-16 00:00:00,1,1717846,9994,9989,2,0,Belgium Jupiler League
2015/2016,2015-07-25 00:00:00,1,1979836,10000,9994,3,1,Belgium Jupiler League
2015/2016,2015-10-23 00:00:00,1,1979914,9987,274581,0,4,Belgium Jupiler League
2015/2016,2015-10-27 00:00:00,1,1979925,9994,9991,1,2,Belgium Jupiler League
2015/2016,2015-11-08 00:00:00,1,1979936,8342,9987,1,0,Belgium Jupiler League
2015/2016,2015-11-21 00:00:00,1,1979951,8475,9997,2,1,Belgium Jupiler League
2015/2016,2016-01-16 00:00:00,1,1979997,9986,9997,0,0,Belgium Jupiler League
2015/2016,2015-09-27 00:00:00,1,1979888,8635,9997,1,0,Belgium Jupiler League
2008/2009,2008-10-29 00:00:00,1729,489134,8549,8456,2,0,England Premier League
2008/2009,2009-05-17 00:00:00,1729,489412,8455,8655,2,0,England Premier League
2008/2009,2008-09-27 00:00:00,1729,489093,9825,8667,1,2,England Premier League
2008/2009,2008-09-28 00:00:00,1729,489101,8528,8456,2,1,England Premier League
2008/2009,2008-10-18 00:00:00,1729,489112,10260,8659,4,0,England Premier League
2008/2009,2008-10-26 00:00:00,1729,489126,8456,10194,3,0,England Premier League
2009/2010,2009-10-25 00:00:00,1729,658704,8654,9825,2,2,England Premier League
2009/2010,2009-12-12 00:00:00,1729,658826,8191,9879,1,1,England Premier League
2009/2010,2010-02-10 00:00:00,1729,659068,9825,8650,1,0,England Premier League
2009/2010,2010-03-20 00:00:00,1729,659119,8472,8658,3,1,England Premier League
2010/2011,2010-08-15 00:00:00,1729,839801,8650,9825,1,1,England Premier League
2010/2011,2010-12-11 00:00:00,1729,839979,10261,8650,3,1,England Premier League
2010/2011,2011-01-01 00:00:00,1729,840058,8654,8602,2,0,England Premier League
2010/2011,2011-01-22 00:00:00,1729,840092,9879,10194,2,0,England Premier League
2010/2011,2011-02-12 00:00:00,1729,840115,10260,8456,2,1,England Premier League
2010/2011,2010-10-03 00:00:00,1729,839874,8650,8483,1,2,England Premier League
2010/2011,2010-10-02 00:00:00,1729,839876,8586,10252,2,1,England Premier League
2011/2012,2011-12-03 00:00:00,1729,1024913,8528,9825,0,4,England Premier League
2011/2012,2012-03-10 00:00:00,1729,1025721,8602,8655,0,2,England Premier League
2011/2012,2012-05-02 00:00:00,1729,1025958,8559,8586,1,4,England Premier League
2011/2012,2012-05-13 00:00:00,1729,1026165,8668,10261,3,1,England Premier League
2012/2013,2012-08-18 00:00:00,1729,1228233,10261,8586,2,1,England Premier League
2012/2013,2012-12-08 00:00:00,1729,1229268,8466,9798,1,0,England Premier League
2012/2013,2012-12-15 00:00:00,1729,1229279,10172,9879,2,1,England Premier League
2012/2013,2013-01-30 00:00:00,1729,1229360,9879,8654,3,1,England Premier League
2012/2013,2013-03-04 00:00:00,1729,1229395,10252,8456,0,1,England Premier League
2012/2013,2013-04-07 00:00:00,1729,1229449,8586,8668,2,2,England Premier League
2012/2013,2013-05-12 00:00:00,1729,1229497,10260,10003,2,1,England Premier League
2013/2014,2014-01-01 00:00:00,1729,1474723,10003,8456,2,3,England Premier League
2013/2014,2014-02-09 00:00:00,1729,1474962,10260,9879,2,2,England Premier League
2013/2014,2014-03-02 00:00:00,1729,1475002,10003,9826,1,1,England Premier League
2013/2014,2013-08-31 00:00:00,1729,1474168,10261,9879,1,0,England Premier League
2013/2014,2014-03-29 00:00:00,1729,1475043,10260,10252,4,1,England Premier League
2013/2014,2014-05-11 00:00:00,1729,1475112,8667,8668,0,2,England Premier League
2013/2014,2013-10-19 00:00:00,1729,1474260,8668,8667,2,1,England Premier League
2013/2014,2013-10-26 00:00:00,1729,1474288,10252,8668,0,2,England Premier League
2013/2014,2013-10-27 00:00:00,1729,1474311,8472,10261,2,1,England Premier League
2014/2015,2014-08-16 00:00:00,1729,1723986,10260,10003,1,2,England Premier League
2014/2015,2014-12-26 00:00:00,1729,1724155,9826,8466,1,3,England Premier League
2014/2015,2014-12-26 00:00:00,1729,1724159,8472,8667,1,3,England Premier League
2014/2015,2014-08-23 00:00:00,1729,1723994,9826,8654,1,3,England Premier League
2014/2015,2014-08-24 00:00:00,1729,1724001,8586,10172,4,0,England Premier League
2014/2015,2015-01-10 00:00:00,1729,1724189,8472,8650,0,1,England Premier League
2014/2015,2015-02-10 00:00:00,1729,1724223,8667,10252,2,0,England Premier League
2014/2015,2015-05-09 00:00:00,1729,1724333,10252,8654,1,0,England Premier League
2014/2015,2015-05-24 00:00:00,1729,1724358,8197,10172,5,1,England Premier League
2015/2016,2015-12-26 00:00:00,1729,1988889,8586,9850,3,0,England Premier League
2015/2016,2015-12-28 00:00:00,1729,1988892,8668,10194,3,4,England Premier League
2015/2016,2016-01-23 00:00:00,1729,1988933,8197,10194,3,0,England Premier League
2015/2016,2016-02-02 00:00:00,1729,1988947,10260,10194,3,0,England Premier League
2015/2016,2016-02-13 00:00:00,1729,1988962,8678,10194,1,3,England Premier League
2015/2016,2016-02-27 00:00:00,1729,1988979,8654,8472,1,0,England Premier League
2015/2016,2016-03-20 00:00:00,1729,1989015,8466,8650,3,2,England Premier League
2015/2016,2016-04-09 00:00:00,1729,1989034,8466,10261,3,1,England Premier League
2008/2009,2009-03-22 00:00:00,4769,483430,8689,9853,3,1,France Ligue 1
2008/2009,2009-04-11 00:00:00,4769,483461,9941,9830,1,0,France Ligue 1
2008/2009,2009-05-02 00:00:00,4769,483498,9853,8481,0,0,France Ligue 1
2008/2009,2009-05-16 00:00:00,4769,483514,8689,9746,1,1,France Ligue 1
2009/2010,2009-08-08 00:00:00,4769,653888,9851,4170,3,0,France Ligue 1
2009/2010,2009-08-08 00:00:00,4769,653891,9873,8481,1,3,France Ligue 1
2009/2010,2009-10-31 00:00:00,4769,654104,4170,8481,1,2,France Ligue 1
2009/2010,2009-10-31 00:00:00,4769,654117,9853,9748,0,1,France Ligue 1
2009/2010,2009-11-07 00:00:00,4769,654139,9874,8588,1,2,France Ligue 1
2009/2010,2010-02-14 00:00:00,4769,654384,8689,9941,1,1,France Ligue 1
2009/2010,2010-03-06 00:00:00,4769,654442,8583,9873,1,0,France Ligue 1
2009/2010,2010-04-17 00:00:00,4769,654707,9827,9748,2,2,France Ligue 1
2009/2010,2009-08-30 00:00:00,4769,653942,8592,9827,0,0,France Ligue 1
2009/2010,2009-09-12 00:00:00,4769,653960,8639,9874,1,0,France Ligue 1
2009/2010,2009-09-26 00:00:00,4769,654009,9829,9853,1,2,France Ligue 1
2010/2011,2010-08-07 00:00:00,4769,829874,9847,9853,3,1,France Ligue 1
2010/2011,2010-10-23 00:00:00,4769,829971,9851,10249,0,1,France Ligue 1
2010/2011,2010-10-23 00:00:00,4769,829972,9853,7819,1,1,France Ligue 1
2010/2011,2010-11-27 00:00:00,4769,830082,9827,8639,1,1,France Ligue 1
2010/2011,2010-12-05 00:00:00,4769,830099,9853,9827,2,2,France Ligue 1
2010/2011,2011-02-05 00:00:00,4769,830166,8592,108893,1,0,France Ligue 1
2010/2011,2011-02-26 00:00:00,4769,830278,9873,8689,0,0,France Ligue 1
2010/2011,2011-04-02 00:00:00,4769,830362,9941,10249,0,1,France Ligue 1
2010/2011,2011-04-27 00:00:00,4769,830443,9748,10249,3,2,France Ligue 1
